Scen,CRN,q1,q9,preds,actual,time
M3,Indonesia,40.96,51.32,46.2242836666667,46.52,2020-04-06
M3,Indonesia,40.96,51.32,46.5146937777778,47.39,2020-04-13
M3,Indonesia,41.069,51.92,46.7351373333333,47.92,2020-04-20
M3,Indonesia,41.087,51.74,46.6675723333333,49.24,2020-04-27
M3,Indonesia,41.335,55.4,47.1771242222222,49.93,2020-05-04
M3,Indonesia,42.12,56.1,47.956661,49.62,2020-05-11
M3,Indonesia,41.57,55.4,47.2414612222222,51.15,2020-05-18
M3,Indonesia,41.669,56.1,47.3499332222222,52.38,2020-05-25
M3,Indonesia,41.319,56.1,47.4338568888889,52.98,2020-06-01
M3,Indonesia,41.799,56.87,48.0800088888889,53.57,2020-06-08
M3,Indonesia,41.77,56.208,47.8885728888888,53.66,2020-06-15
M3,Indonesia,41.77,56.87,47.868403,54.45,2020-06-22
M3,Indonesia,41.77,56.28,48.0546223333333,54.77,2020-06-29
M3,Indonesia,41.319,57.21,48.3407278888889,54.66,2020-07-06
M3,Indonesia,42.45,58.59,50.2003332222222,55.53,2020-07-13
M3,Indonesia,43.187,59.82,50.8516946666666,56.85,2020-07-20
M3,Indonesia,43.569,59.84,51.6257814444444,57.7,2020-07-27
M3,Indonesia,42.938,59.84,50.8906364444444,58.46,2020-08-03
M3,Indonesia,44.2,59.82,51.6061341666667,58.98,2020-08-10
M3,Indonesia,43.513,59.82,51.075896,59.85,2020-08-17
M3,Indonesia,43.954,59.21,50.903298,60.29,2020-08-24
M3,Indonesia,42.94,59.21,50.7738413333334,59.81,2020-08-31
M3,Indonesia,43.56,57.266,50.1900746666667,59.62,2020-09-07
M3,Indonesia,42.913,57.03,49.7914717777778,59.58,2020-09-14
M3,Indonesia,41.989,55.92,49.1393234444445,58.76,2020-09-21
M3,Indonesia,42.149,55.7,49.229086,57.62,2020-09-28
M3,Indonesia,42.149,55.39,48.9075645833333,56.32,2020-10-05
M3,Indonesia,42.375,54.45,49.176561138889,55.11,2020-10-12
M3,Indonesia,43.446,54.64,49.5170802222223,53.68,2020-10-19
M3,Indonesia,43.446,54.64,49.3453683333334,52.95,2020-10-26
M3,Indonesia,42.499,53.25,48.6421466666667,51.61,2020-11-02
M3,Indonesia,43.83,54.08,49.3491961666668,50.59,2020-11-09
M3,Indonesia,44.296,51.39,48.2245243333334,49.91,2020-11-16
M3,Indonesia,44.15,51.39,47.7029944166667,48.94,2020-11-23
M3,Indonesia,43.56,51.1,47.4060153333334,49.74,2020-11-30
M3,Indonesia,44.15,51.22,47.7552803333334,49.48,2020-12-07
M3,Indonesia,42.94,50.4,46.5020026666667,49.31,2020-12-14
M3,Indonesia,42.92,50.515,46.3423343333333,49.31,2020-12-21
M3,Indonesia,42.895,50.145,45.884643,48.68,2020-12-28
M3,Indonesia,42.36,50.237,45.9280125833333,48.42,2021-01-04
M3,Indonesia,41.562,50.247,45.9934201666667,47.58,2021-01-11
M3,Indonesia,41.57,50.525,45.8302431666666,46.98,2021-01-18
M3,Indonesia,41.475,50.8133333333333,45.95289375,46.34,2021-01-25
M3,Indonesia,40.65,51.07,46.21134225,45.9,2021-02-01
M3,Indonesia,41.113,50.815,46.1953515,45.67,2021-02-08
M3,Indonesia,40,50.8133333333333,45.80742775,45.66,2021-02-15
M3,Indonesia,39.96,51.09,45.9089968055556,46.02,2021-02-22
M3,Indonesia,40.312,51.05,45.9440848333333,46.48,2021-03-01
M3,Indonesia,40,50.8133333333333,46.1541783611111,46.13,2021-03-08
M3,Indonesia,40.96,54.369,47.0134005555555,46.31,2021-03-15
M3,Indonesia,41.34,54.172,46.8374204444444,46.16,2021-03-22
M3,Indonesia,41.34,57.21,46.9903668888889,45.6,2021-03-29
M3,Indonesia,41.34,52.2,46.4401632222222,44.47,2021-04-05
M3,Indonesia,41.34,54.48,46.7457184444444,43.88,2021-04-12
M3,Indonesia,41.34,54.189,46.7071052222222,43.92,2021-04-19
M3,Indonesia,41.34,52.86,46.4643272222222,44.39,2021-04-26
M3,Indonesia,41.34,54.369,46.7196618888889,44.44,2021-05-03
M3,Indonesia,41.34,54.369,46.7213757777778,44.21,2021-05-10
M3,Indonesia,40.96,52.011,46.2360792222222,45.77,2021-05-17
M3,Indonesia,40.959,53.44,46.7203106111111,47.4,2021-05-24
M3,Indonesia,40.65,52.899,46.3589521666667,48.65,2021-05-31
M3,Indonesia,40.65,52.2,46.2733383888889,50.55,2021-06-07
M3,Indonesia,40.404,55.7,46.9485195,52.15,2021-06-14
M3,Indonesia,40.285,55.722,47.3855366666667,53.15,2021-06-21
M3,Indonesia,40.609,55.7,47.1799145555556,53.08,2021-06-28
M3,Indonesia,40.609,55.722,47.5210583333333,53.28,2021-07-05
M3,Indonesia,40.96,59.82,49.658625,54.45,2021-07-12
M3,Laos,41.25,46.904,44.4226653333333,45.35,2016-07-25
M3,Laos,40.09,47.13,44.2766063333333,46.19,2016-08-01
M3,Laos,40.83,47.13,44.4052746666667,46.57,2016-08-08
M3,Laos,40.743,49.175,45.6100066666666,47.77,2016-08-15
M3,Laos,39.39,49.35,45.583447,48.78,2016-08-22
M3,Laos,40.166,49.62,45.755466,49.29,2016-08-29
M3,Laos,41.586,49.92,46.1395236666666,48.04,2016-09-05
M3,Laos,36.63,53.63,45.6781663333333,48.39,2016-09-12
M3,Laos,36.79,51.41,44.6235546666666,48.01,2016-09-19
M3,Laos,34.56,50.638,43.863237,47.66,2016-09-26
M3,Laos,34.534,50.6,42.717216,48.54,2016-10-03
M3,Laos,30.89,49.61,39.825188,49.66,2016-10-10
M3,Laos,30.89,50.423,39.3154663333334,47.26,2016-10-17
M3,Laos,30.84,50.42,38.283143,45.67,2016-10-24
M3,Laos,31.26,51.02,39.116819,45.89,2016-10-31
M3,Laos,30.89,51.11,38.4714956666666,47.82,2016-11-07
M3,Laos,30.84,49.61,38.6366926666667,48.85,2016-11-14
M3,Laos,30.84,50.38,39.6106856666667,50.06,2016-11-21
M3,Laos,31.59,50.38,40.4132586666667,52.59,2016-11-28
M3,Laos,32.3,51.11,40.945571,53.81,2016-12-05
M3,Laos,38.398,59.03,49.8897908333334,55.47,2016-12-12
M3,Laos,39.91,61.44,51.1890991666667,56.89,2016-12-19
M3,Laos,39.827,59.05,51.0689715,57.57,2016-12-26
M3,Laos,37.91,59.05,50.5098005476191,58.13,2017-01-02
M3,Laos,40.38,61.44,51.9054651666667,57.32,2017-01-09
M3,Laos,39.69,62.6,50.004924047619,55.94,2017-01-16
M3,Laos,40.532,63.827,49.685233547619,55.71,2017-01-23
M3,Laos,40.46,64.47,51.144241547619,56.44,2017-01-30
M3,Laos,39.6,65.81,50.690114247619,56.68,2017-02-06
M3,Laos,40.633,70.63,56.1470013555556,56.25,2017-02-13
M3,Laos,40.65,73.16,58.4049175111112,57.84,2017-02-20
M3,Laos,42.92,75.65,59.7795336,67.43,2017-02-27
M3,Laos,44.516,76.45,60.7236890444445,66.43,2017-03-06
M3,Laos,35.92,74.95,55.0798073492063,68.72,2017-03-13
M3,Laos,39.23,75.04,56.7644914825397,66.91,2017-03-20
M3,Laos,39.8,75.04,59.0559545714286,62.21,2017-03-27
M3,Laos,39.7,75.04,58.4224826825397,59.05,2017-04-03
M3,Laos,39.248,72.161,55.4988541333333,55.91,2017-04-10
M3,Laos,25.56,59.67,46.8526916444444,52.86,2017-04-17
M3,Laos,21.39,59.25,44.9270830333333,50.79,2017-04-24
M3,Laos,31.03,59.25,44.6533624111111,49.32,2017-05-01
M3,Laos,27.126,55.8633333333333,42.2136290222222,47.89,2017-05-08
M3,Laos,37.919,52.7,44.4561325888889,46.27,2017-05-15
M3,Laos,37.14,50.46,43.4073389,45.88,2017-05-22
M3,Laos,37.91,50.485,44.1273548222222,45.97,2017-05-29
M3,Laos,37.91,50.485,44.0039020222223,46.12,2017-06-05
M3,Laos,36.32,47.8,41.7493754777777,46.9,2017-06-12
M3,Laos,36.29,46.63,41.4151522222222,47.13,2017-06-19
M3,Laos,36.32,46.635,41.9035643888888,47.34,2017-06-26
M3,Laos,36.29,46.864,42.1519022222222,47.38,2017-07-03
M3,Laos,37,48.602,42.7232769333333,47.27,2017-07-10
M3,Laos,37.98,47.92,42.6263236666667,47.34,2017-07-17
M3,Laos,37.98,48.8,43.5343206666667,46.82,2017-07-24
M3,Laos,37.98,49.12,43.7101376666667,46.61,2017-07-31
M3,Laos,37.98,49.503,43.8436296666667,46.2,2017-08-07
M3,Laos,35.14,50.631,45.3348846666666,46.62,2017-08-14
M3,Laos,33.99,49.85,44.4807363333333,47.17,2017-08-21
M3,Laos,34.39,49.85,44.7013646666667,46.91,2017-08-28
M3,Laos,34.55,49.85,45.035945,48.19,2017-09-04
M3,Laos,27.48,51.84,42.7672186666667,49.17,2017-09-11
M3,Laos,27.385,53.64,43.112432,48.56,2017-09-18
M3,Laos,24.46,54.77,43.227566952381,48.73,2017-09-25
M3,Laos,25.05,55.67,45.858136952381,49.3,2017-10-02
M3,Laos,25.05,55.97,46.7980186190476,50.4,2017-10-09
M3,Laos,29.11,54.2,43.0630923333333,47.2,2017-10-16
M3,Laos,28.96,53.691,42.5119096666667,46.5,2017-10-23
M3,Laos,30.318,54.2,43.372022,47.91,2017-10-30
M3,Laos,31.03,52.359,42.9932796666667,49.8,2017-11-06
M3,Laos,31.03,52.464,42.5719533333333,49.84,2017-11-13
M3,Laos,31.771,52.712,43.8095093333334,51.13,2017-11-20
M3,Laos,32.288,52.712,43.4443999333334,53.61,2017-11-27
M3,Laos,33.03,52.08,43.4425203333333,55.19,2017-12-04
M3,Laos,30.24,56.76,44.6499035,56.22,2017-12-11
M3,Laos,30.831,56.76,44.8022366666666,57.095,2017-12-18
M3,Laos,30.462,59.442,47.3821648333334,57.97,2017-12-25
M3,Laos,30.26,59.05,46.9460398333333,57.38,2018-01-01
M3,Laos,32.24,61.44,47.8365419333334,58.06,2018-01-08
M3,Laos,41.22,65.813,55.0430895999999,58.2,2018-01-15
M3,Laos,41.22,68.33,55.7042213333333,57.65,2018-01-22
M3,Laos,40.48,68.76,56.2934053444444,58.27,2018-01-29
M3,Laos,41.22,69.6,57.4674823666667,60.37,2018-02-05
M3,Laos,39.6,69.67,55.0213621555555,61.44,2018-02-12
M3,Laos,40.28,72.05,57.0104816666666,60.87,2018-02-19
M3,Laos,40.28,76.45,58.9999114603175,60.78,2018-02-26
M3,Laos,40.46,74.95,60.4571813333333,68.49,2018-03-05
M3,Laos,31.63,71.44,52.7327218666666,66.1,2018-03-12
M3,Laos,30.85,71.44,52.4656159333333,65.13,2018-03-19
M3,Laos,33.95,74.4,57.6872912222222,62.44,2018-03-26
M3,Laos,32.88,77.32,56.2067479555555,61.22,2018-04-02
M3,Laos,32.48,71.7910000000001,54.9656702666666,62.13,2018-04-09
M3,Laos,43.9,68.96,55.1821727333333,62.1,2018-04-16
M3,Laos,39.565,67.35,51.7674442111112,59.89,2018-04-23
M3,Laos,35.75,62.94,47.5913011111111,57.87,2018-04-30
M3,Laos,35.75,63.093,48.2491831444445,54.81,2018-05-07
M3,Laos,34.6,54.034,44.5355615777778,51.5,2018-05-14
M3,Laos,37.92,52.82,44.4984923111111,49.16,2018-05-21
M3,Laos,39.218,52.2046666666667,44.2743432222222,49.33,2018-05-28
M3,Laos,39.212,52.2046666666667,43.5305647555556,48.17,2018-06-04
M3,Laos,37.14,49.77,42.7061489888889,46.42,2018-06-11
M3,Laos,37.14,49.773,42.9402245111111,45.34,2018-06-18
M3,Laos,37.14,49.68,43.0587589888889,44.65,2018-06-25
M3,Laos,37.14,49.77,43.1814633444445,44.71,2018-07-02
M3,Laos,37.01,49.93,43.6431091333333,44.4,2018-07-09
M3,Laos,37.365,47.92,42.9706645,43.2,2018-07-16
M3,Laos,37.6,47.92,43.4608079333333,42.36,2018-07-23
M3,Laos,37.98,47.92,43.7250269333333,42.18,2018-07-30
M3,Laos,37.98,47.925,43.8734203333333,41.98,2018-08-06
M3,Laos,39.28,49.48,45.104282,40.02,2018-08-13
M3,Laos,40.09,49.482,45.5128696666666,39.53,2018-08-20
M3,Laos,40.76,49.85,46.019418,40.03,2018-08-27
M3,Laos,40.2,49.53,45.7669013333333,38.65,2018-09-03
M3,Laos,31.15,51.84,43.6280446666667,37.34,2018-09-10
M3,Laos,29.88,51.84,42.9084703333333,36.48,2018-09-17
M3,Laos,26.53,51.84,41.33452,34.8,2018-09-24
M3,Laos,26.53,53.64,41.708726,34.05,2018-10-01
M3,Laos,24.46,53.64,42.1727296190476,31.61,2018-10-08
M3,Laos,26.323,54.77,41.721989,29.71,2018-10-15
M3,Laos,24.46,54.77,41.1496186666666,28.97,2018-10-22
M3,Laos,28.96,55.67,44.2336013333333,28.78,2018-10-29
M3,Laos,31.03,55.72,46.1438686666666,29.21,2018-11-05
M3,Laos,28.96,56.44,45.1251893333334,32.07,2018-11-12
M3,Laos,28.96,55.97,44.5576606666667,35.42,2018-11-19
M3,Laos,28.96,55.71,43.1792496666667,38.35,2018-11-26
M3,Laos,28.96,55.745,43.2470701666667,40.44,2018-12-03
M3,Laos,31.94,68.68,50.046781,42.86,2018-12-10
M3,Laos,31.94,58.56,48.0887796,43.74,2018-12-17
M3,Laos,33.03,58.56,47.9789635,43.96,2018-12-24
M3,Laos,37.02,59,47.547283,44.53,2018-12-31
M3,Laos,36.138,57.86,46.6063654666667,44.65,2019-01-07
M3,Laos,36.577,60.9,49.0744783666667,45.16,2019-01-14
M3,Laos,40.29,62.6,49.9483263333333,45.33,2019-01-21
M3,Laos,40.594,62.607,50.8463491666666,44.96,2019-01-28
M3,Laos,40.96,63.82,51.557083,44.89,2019-02-04
M3,Laos,42.68,70.63,54.7078604444445,45.71,2019-02-11
M3,Laos,42.5,70.63,55.5167502666666,45.13,2019-02-18
M3,Laos,41.44,73.16,55.3505305111111,43.51,2019-02-25
M3,Laos,39.7,73.16,54.1490042666666,48.06,2019-03-04
M3,Laos,39.7,74.4,56.5877392666667,43.96,2019-03-11
M3,Laos,31.63,63.827,45.0050322619047,41.31,2019-03-18
M3,Laos,31.19,62.988,42.8809583333333,37.8,2019-03-25
M3,Laos,30.85,63.904,42.9574837777777,35.22,2019-04-01
M3,Laos,31.44,64.03,44.0610828333333,33.81,2019-04-08
M3,Laos,31.44,52.9849333333333,40.2469238333333,31.68,2019-04-15
M3,Laos,31.44,54.034,40.4844458,30.83,2019-04-22
M3,Laos,31.44,51.703,40.0724164888889,30.59,2019-04-29
M3,Laos,31.44,50.48,40.2512236222222,31.03,2019-05-06
M3,Laos,31.44,45.855,39.0483777777778,33.8,2019-05-13
M3,Laos,31.611,45.2,38.5612291777778,36.04,2019-05-20
M3,Laos,32.48,44.58,39.0088353333333,37.93,2019-05-27
M3,Laos,32.76,44.36,39.3721186666667,39.22,2019-06-03
M3,Laos,33.51,45.46,40.9749196666667,40.18,2019-06-10
M3,Laos,34.23,45.476,41.2248703333334,41.23,2019-06-17
M3,Laos,35.184,45.62,42.3546296666666,41.96,2019-06-24
M3,Laos,35.29,45.802,42.0250277333334,43.61,2019-07-01
M3,Laos,34.23,45.82,41.9881026666666,44.1,2019-07-08
M3,Laos,39.86,47.8,44.2371186666667,43.6,2019-07-15
M3,Laos,41.095,47.8,44.3935255,44.12,2019-07-22
M3,Laos,41.095,47.92,44.6181696666667,44.48,2019-07-29
M3,Laos,41.11,47.92,44.6211995,44.07,2019-08-05
M3,Laos,41.586,49.162,45.2127818333333,42.75,2019-08-12
M3,Laos,41.25,49.35,45.1395473333333,42.25,2019-08-19
M3,Laos,38.87,49.62,45.4143117777778,40.7,2019-08-26
M3,Laos,39.836,50.704,45.5104317777777,37.9,2019-09-02
M3,Laos,37.941,50.6,45.1267937777777,36.53,2019-09-09
M3,Laos,37.22,51.768,45.3929507777778,35.53,2019-09-16
M3,Laos,38.29,51.76,45.1481451111111,34.14,2019-09-23
M3,Laos,35.307,51.76,44.3810901111111,33.17,2019-09-30
M3,Laos,36.524,53.63,44.0129137777778,30.98,2019-10-07
M3,Laos,30.89,51.35,41.021461,30.46,2019-10-14
M3,Laos,30.89,51.17,41.2590653333333,29.57,2019-10-21
M3,Laos,28.317,51.02,39.508101,27.3,2019-10-28
M3,Laos,30.32,51.17,39.517151,25.82,2019-11-04
M3,Laos,28.96,50.384,40.490459,26.63,2019-11-11
M3,Laos,28.96,49.61,41.0125126666667,27.26,2019-11-18
M3,Laos,29.11,52.44,41.9007816666666,27.65,2019-11-25
M3,Laos,30.26,52.76,42.1012753333333,27.23,2019-12-02
M3,Laos,30.26,54.15,42.4052266666667,26.87,2019-12-09
M3,Laos,32.7,58.56,46.9995397222222,26.33,2019-12-16
M3,Laos,33.906,59.05,46.7855615555556,24.84,2019-12-23
M3,Laos,33.462,59.05,47.3080324222222,25.68,2019-12-30
M3,Laos,33.462,59.05,47.0145819222222,27.22,2020-01-06
M3,Laos,34.083,64.039,48.7329223333333,30.5,2020-01-13
M3,Laos,32.24,64.03,47.9771181666667,32.61,2020-01-20
M3,Laos,32.24,64.2,47.4021638333333,34.15,2020-01-27
M3,Laos,32.24,64.128,46.2795557,35.77,2020-02-03
M3,Laos,37.75,62.67,48.8587108,36.49,2020-02-10
M3,Laos,37.75,63.1806666666667,47.4976069777778,37.16,2020-02-17
M3,Laos,37.03,62.67,47.0513315777778,37.7,2020-02-24
M3,Laos,37.03,63.1806666666667,47.4740235777778,41.68,2020-03-02
M3,Laos,35.87,63.1806666666667,46.8994542285714,39.22,2020-03-09
M3,Laos,32.88,55.97,43.7162523507936,38.43,2020-03-16
M3,Laos,32.88,55.97,43.1124459619047,36.53,2020-03-23
M3,Laos,32.868,55.97,42.7205976952381,35.68,2020-03-30
M3,Laos,32.48,58.6073333333333,43.5180756285714,35.38,2020-04-06
M3,Laos,32.12,48.13,39.8856506222222,34.17,2020-04-13
M3,Laos,32.12,48.775,40.9745134444444,31.51,2020-04-20
M3,Laos,32.48,47.85,40.8184993777778,28.83,2020-04-27
M3,Laos,32.12,46.758,40.6281466,27.94,2020-05-04
M3,Laos,34.23,46.67,42.0691148412699,29.17,2020-05-11
M3,Laos,34.23,46.32,42.3840055079365,29.49,2020-05-18
M3,Laos,33.95,46.17,42.1526594968254,31.23,2020-05-25
M3,Laos,35.29,46.67,42.599867452381,33.94,2020-06-01
M3,Laos,34.6,45.909,41.984373052381,35.92,2020-06-08
M3,Laos,38.586,45.62,43.1200881,37.55,2020-06-15
M3,Laos,39.311,45.62,43.3356357,38.98,2020-06-22
M3,Laos,39.849,45.62,43.6844241666667,40.04,2020-06-29
M3,Laos,39.86,45.82,43.7612152,40.49,2020-07-06
M3,Laos,40.73,46.63,44.1513381666667,40.31,2020-07-13
M3,Laos,41.25,46.223,44.1106663333334,40.81,2020-07-20
M3,Laos,41.524,46.649,44.472224,41.15,2020-07-27
M3,Laos,41.236,47.54,44.2113416666667,41.48,2020-08-03
M3,Laos,38.897,49.62,45.078628,41.71,2020-08-10
M3,Laos,40.067,49.62,45.5394506666666,42.97,2020-08-17
M3,Laos,38.87,49.62,45.4864273333333,47.34,2020-08-24
M3,Laos,38.857,49.92,45.6505193333333,51.12,2020-08-31
M3,Laos,38.29,49.92,45.5045736666666,52.98,2020-09-07
M3,Laos,38.29,50.6,45.3859521111111,56.33,2020-09-14
M3,Laos,38.29,50.6,45.4360514444444,59.39,2020-09-21
M3,Laos,38.29,50.6,45.0456701111111,60.74,2020-09-28
M3,Laos,36.625,51.76,44.4866744444444,60.32,2020-10-05
M3,Laos,24.46,51.391,38.7739933333333,59.67,2020-10-12
M3,Laos,23.63,51.35,38.5333005333333,56.56,2020-10-19
M3,Laos,23.63,51.035,38.355244,53.31,2020-10-26
M3,Laos,23.529,51.02,37.6623283333333,50.96,2020-11-02
M3,Laos,26.382,51.35,40.3129636666667,49.31,2020-11-09
M3,Laos,32.68,51.188,42.1228317777778,49.07,2020-11-16
M3,Laos,32.597,50.465,41.4168201111111,50.67,2020-11-23
M3,Laos,32.33,52.91,41.2112534444444,52.55,2020-11-30
M3,Laos,32.327,52.775,42.1482555777778,52.28,2020-12-07
M3,Laos,33.488,61.44,48.2714458809524,53.48,2020-12-14
M3,Laos,32.33,62.745,49.4781147142857,51.96,2020-12-21
M3,Laos,31.03,65.76,50.6392453809524,48.44,2020-12-28
M3,Laos,33.52,68.95,53.2084520476191,45.8,2021-01-04
M3,Laos,40.047,68.76,55.7046602063492,47.16,2021-01-11
M3,Laos,39.6,68.76,55.8826145396825,48.75,2021-01-18
M3,Laos,40.532,69.6,56.9870661841269,50.82,2021-01-25
M3,Laos,40.532,69.6,57.1660821920635,52.83,2021-02-01
M3,Laos,40.96,74.4,58.9526786253968,53.39,2021-02-08
M3,Laos,45.74,76.93,62.0887853999999,54.22,2021-02-15
M3,Laos,45.232,76.93,62.865375,54.93,2021-02-22
M3,Laos,44.285,78.72,61.9383942,63.54,2021-03-01
M3,Laos,45.415,78.72,62.6274006666666,64.36,2021-03-08
M3,Laos,39.197,68.78,53.8322724888888,64.63,2021-03-15
M3,Laos,38.626,67.35,50.2012143111111,63.31,2021-03-22
M3,Laos,36.37,62.4240666666667,48.2123124222222,61.57,2021-03-29
M3,Laos,33.241,60.4366666666667,45.8448302,59.89,2021-04-05
M3,Laos,29.55,54.2298666666667,39.8416216666667,58.74,2021-04-12
M3,Laos,29.55,59.5,40.8818931555556,54.62,2021-04-19
M3,Laos,30.468,52.65,40.2669492222222,46.97,2021-04-26
M3,Laos,29.55,52.2382,39.5287507333333,43.59,2021-05-03
M3,Laos,31.176,47.066,38.4633445777777,42.22,2021-05-10
M3,Laos,31.19,46.67,38.343079311111,40.25,2021-05-17
M3,Laos,31.19,49.93,39.1230395777777,40.55,2021-05-24
M3,Laos,32.48,50.4805,40.0131235666667,41.83,2021-05-31
M3,Laos,32.76,47.01,39.7878182111111,41.82,2021-06-07
M3,Laos,36.72,47.33,42.6589778777778,41.56,2021-06-14
M3,Laos,36.972,46.913,42.6750172777778,41.62,2021-06-21
M3,Laos,37.126,47.33,42.9155383333334,42.13,2021-06-28
M3,Laos,38.55,48.59,43.4779737333333,42.33,2021-07-05
M3,Laos,38.59,47.8,43.633036,42.64,2021-07-12
M3,Malaysia,41.39,51.39,47.0970906666666,52.09,2016-07-25
M3,Malaysia,40,51.39,45.8004393333333,51.53,2016-08-01
M3,Malaysia,39.44,51.39,45.4531359999999,51.32,2016-08-08
M3,Malaysia,38.23,50.69,44.7499187333333,51.88,2016-08-15
M3,Malaysia,38.709,51.084,44.9273291333333,52.46,2016-08-22
M3,Malaysia,38.53,51.77,45.0537694,51.36,2016-08-29
M3,Malaysia,38.225,50.7,44.6043531666666,50.57,2016-09-05
M3,Malaysia,38.179,50.6,43.4504804666667,50.14,2016-09-12
M3,Malaysia,38.18,50.158,43.8207388,50.12,2016-09-19
M3,Malaysia,38.53,49.93,44.0596356666667,50.72,2016-09-26
M3,Malaysia,38.23,49.2,43.5488297333334,49.8,2016-10-03
M3,Malaysia,38.39,48.45,44.0239943333333,49.29,2016-10-10
M3,Malaysia,38.906,48.29,44.090439,48.84,2016-10-17
M3,Malaysia,38.611,48.926,44.0806977333333,48.61,2016-10-24
M3,Malaysia,38.92,48.402,44.0592152380952,47.85,2016-10-31
M3,Malaysia,38.825,48.45,44.0290795714286,46.49,2016-11-07
M3,Malaysia,39.65,48.45,44.205633,46.13,2016-11-14
M3,Malaysia,39.65,48.36,44.251687,46.5,2016-11-21
M3,Malaysia,39.181,48.29,44.2533016666667,48.72,2016-11-28
M3,Malaysia,40,48.36,44.308637,49.14,2016-12-05
M3,Malaysia,40.483,48.4025,44.4383275,49.46,2016-12-12
M3,Malaysia,40.479,49.38,44.7090408333333,50.58,2016-12-19
M3,Malaysia,40.25,49.2,44.6946348333333,51.43,2016-12-26
M3,Malaysia,40,48.972,44.3491411,51,2017-01-02
M3,Malaysia,39.23,48.4,44.1534757666667,50.77,2017-01-09
M3,Malaysia,39.94,49.2414,44.3934340714286,50.84,2017-01-16
M3,Malaysia,38.906,48.835,44.0416645714286,51.19,2017-01-23
M3,Malaysia,38.755,48.71,44.0536182380952,51.82,2017-01-30
M3,Malaysia,38.455,49.425,44.0225189714286,51.89,2017-02-06
M3,Malaysia,37.3,50.581,44.4899509047619,52.19,2017-02-13
M3,Malaysia,37.37,50.57,44.6868331714286,53.07,2017-02-20
M3,Malaysia,37.363,50.57,45.113408247619,53.96,2017-02-27
M3,Malaysia,37.37,50.892,45.3010545428572,52.67,2017-03-06
M3,Malaysia,43.358,51.833,47.7853421,52.35,2017-03-13
M3,Malaysia,41.269,52.29,47.4181653666667,53.25,2017-03-20
M3,Malaysia,42.24,52.344,47.6859527666667,53.02,2017-03-27
M3,Malaysia,43.71,52.294,47.9864541000001,52.24,2017-04-03
M3,Malaysia,42.34,52.344,47.6983572333334,51.5,2017-04-10
M3,Malaysia,44.081,52.29,48.8545666,51.65,2017-04-17
M3,Malaysia,44.565,52.29,48.9968411333334,51.74,2017-04-24
M3,Malaysia,43.29,52.29,48.2962392,50.75,2017-05-01
M3,Malaysia,43.944,52.29,48.8016408666667,49.87,2017-05-08
M3,Malaysia,40.96,50.69,46.0874955333333,50.73,2017-05-15
M3,Malaysia,40.15,50.54,45.4897337333333,51.17,2017-05-22
M3,Malaysia,40.15,50.03,45.27602,50.78,2017-05-29
M3,Malaysia,40.496,50.555,45.8013224666667,51.36,2017-06-05
M3,Malaysia,39.35,49.92,44.8338885,52.27,2017-06-12
M3,Malaysia,39.35,49.75,44.8978763333334,52.14,2017-06-19
M3,Malaysia,39.35,50.033,45.1733456666667,50.06,2017-06-26
M3,Malaysia,39.7,49.92,45.1865316666667,48.81,2017-07-03
M3,Malaysia,40.58,49.445,45.4313842666666,48.92,2017-07-10
M3,Malaysia,40.58,49.58,45.4277211333334,49.9,2017-07-17
M3,Malaysia,40.02,50.37,45.4428937428571,50.59,2017-07-24
M3,Malaysia,40.39,50.604,46.0691727428571,50.81,2017-07-31
M3,Malaysia,40.32,50.55,45.6965196095238,51.84,2017-08-07
M3,Malaysia,39.16,50.47,45.3701687619048,52.42,2017-08-14
M3,Malaysia,39.16,50.47,45.3091098,51.85,2017-08-21
M3,Malaysia,40.53,50.54,45.7838670952381,51.73,2017-08-28
M3,Malaysia,39.5,50.58,45.6554918952381,52.03,2017-09-04
M3,Malaysia,40.53,50.151,45.3806781666667,51.8,2017-09-11
M3,Malaysia,40.77,50.06,45.5744547333333,50.89,2017-09-18
M3,Malaysia,40.987,50.58,45.290203,49.96,2017-09-25
M3,Malaysia,40.671,50.55,45.1529806,48.84,2017-10-02
M3,Malaysia,40.589,49.75,45.2349192,48.87,2017-10-09
M3,Malaysia,40.643,49.11,44.7499200666667,48.68,2017-10-16
M3,Malaysia,40.65,49.182,45.0361026666667,48.61,2017-10-23
M3,Malaysia,40.338,49.16,44.6791993333333,47.88,2017-10-30
M3,Malaysia,40.213,49.166,44.6994,46.76,2017-11-06
M3,Malaysia,40.029,48.45,44.3999073333333,45.73,2017-11-13
M3,Malaysia,40.04,48.24,44.1474632333333,45.12,2017-11-20
M3,Malaysia,40.575,48.24,44.4346058333333,46.7,2017-11-27
M3,Malaysia,39.7,48.36,44.0462936666666,46.99,2017-12-04
M3,Malaysia,40.208,48.448,44.3293760666667,47.84,2017-12-11
M3,Malaysia,40.04,48.81,44.4606575666667,47.495,2017-12-18
M3,Malaysia,40.238,48.925,44.2249354666667,47.15,2017-12-25
M3,Malaysia,40.04,48.97,44.3952773333333,47.57,2018-01-01
M3,Malaysia,40.22,49.1846,44.837304,48,2018-01-08
M3,Malaysia,41.61,50.04,45.615415704762,47.91,2018-01-15
M3,Malaysia,41.12,50.25,45.5555265904762,46.89,2018-01-22
M3,Malaysia,41.866,50.442,46.2647754380953,46.23,2018-01-29
