Scen,CRN,q1,q9,preds,actual,width,interval_pred_ratio,mean_interval_width_percentage,stdev,theMis
W2,Cambodia,44.36,51.88,48.3015786666667,43.54,7.52,0.155688493162846,17.0272070275164,0.0465627327397994,13.9447230769231
W2,Cambodia,42.629,49.37,45.3504411333333,42.14,6.74099999999999,0.148642435035659,17.0272070275164,0.0465627327397994,13.9447230769231
W2,Cambodia,39.85,45.721,42.9230085333334,40.95,5.871,0.136779787825,17.0272070275164,0.0465627327397994,13.9447230769231
W2,Cambodia,39.47,44.78,42.0333388,38.88,5.31,0.126328294434702,17.0272070275164,0.0465627327397994,13.9447230769231
W2,Cambodia,38.98,42.801,41.1128271333334,37.78,3.821,0.0929393638537209,17.0272070275164,0.0465627327397994,13.9447230769231
W2,Cambodia,36.65,42.141,38.7375423333334,37.43,5.491,0.141748796367885,17.0272070275164,0.0465627327397994,13.9447230769231
W2,Cambodia,35.489,40.73,38.5318868333333,37.08,5.24099999999999,0.136017216667056,17.0272070275164,0.0465627327397994,13.9447230769231
W2,Cambodia,35.29,40.38,37.9600868333334,37.01,5.09,0.134088207499315,17.0272070275164,0.0465627327397994,13.9447230769231
W2,Cambodia,34.67,40.51,37.5798893333334,38.41,5.84,0.155402267106197,17.0272070275164,0.0465627327397994,13.9447230769231
W2,Cambodia,35.398,40.382,38.12468,39.58,4.984,0.130728966118535,17.0272070275164,0.0465627327397994,13.9447230769231
W2,Cambodia,36.35,40.84,38.9475948333333,40.08,4.49,0.11528311360981,17.0272070275164,0.0465627327397994,13.9447230769231
W2,Indonesia,54.08,57.97,56.0099348141303,56.85,3.89,0.0694519644221872,7.80555867008085,0.020770728525758,5.25896153846154
W2,Indonesia,54.75,58.59,56.8333046863692,57.7,3.84,0.0675660164614883,7.80555867008085,0.020770728525758,5.25896153846154
W2,Indonesia,56.87,60.26,58.1849324747475,58.46,3.39,0.0582625063880804,7.80555867008085,0.020770728525758,5.25896153846154
W2,Indonesia,56.87,60.26,58.0664236097236,58.98,3.39,0.0583814154421648,7.80555867008085,0.020770728525758,5.25896153846154
W2,Indonesia,56.87,61.24,58.6744111572872,59.85,4.37,0.0744788045385823,7.80555867008085,0.020770728525758,5.25896153846154
W2,Indonesia,56.87,62.6,58.9647827437562,60.29,5.73,0.0971766490669679,7.80555867008085,0.020770728525758,5.25896153846154
W2,Indonesia,57.489,63.5,61.2387488490953,59.81,6.011,0.0981568061557286,7.80555867008085,0.020770728525758,5.25896153846154
W2,Indonesia,57.2,63.5,61.1855450939061,59.62,6.3,0.102965496022482,7.80555867008085,0.020770728525758,5.25896153846154
W2,Indonesia,55.92,63.5,60.2985642033522,59.58,7.58,0.125707802501516,7.80555867008085,0.020770728525758,5.25896153846154
W2,Indonesia,55.7,63.5,60.1118636728271,58.76,7.8,0.129758079743681,7.80555867008085,0.020770728525758,5.25896153846154
W2,Indonesia,55.7,63.5,60.0111854100899,57.62,7.8,0.129975769461947,7.80555867008085,0.020770728525758,5.25896153846154
W2,Indonesia,54.332,62.6,57.3508197942058,56.32,8.26800000000001,0.144165332416666,7.80555867008085,0.020770728525758,5.25896153846154
W2,Indonesia,53.99,57.52,55.4520970377956,55.11,3.53,0.0636585483429777,7.80555867008085,0.020770728525758,5.25896153846154
W2,Indonesia,53.25,57.03,55.0434055169275,53.68,3.78,0.0686730765384336,7.80555867008085,0.020770728525758,5.25896153846154
W2,Indonesia,51.35,55.41,53.4948046537352,52.95,4.06,0.0758952205972121,7.80555867008085,0.020770728525758,5.25896153846154
